method,N,dim,k,ef_search,num_queries,M,ef_construction,leaf_capacity,finger_rank,finger_warmup,pctree_partitions,pctree_leaf_clusters,mtree_pivots,mtree_leaf_clusters,vpt_leaf_clusters,kmeans_clusters,kmeans_leaf_clusters,hnsw_num_levels,pctree_height,mtree_height,vptree_height,kmeans_height,hnsw_build_sec,pctree_build_sec,mtree_build_sec,vptree_build_sec,kmeans_build_sec,finger_build_sec,tri_build_sec,recall_at_k,avg_latency_us,speedup_vs_hnsw,recall_loss_vs_hnsw,avg_hnsw_level_0_time_us,avg_hnsw_level_1_time_us,avg_hnsw_level_2_time_us,avg_hnsw_level_3_time_us,avg_hnsw_level_4_time_us,avg_hnsw_level_5_time_us,avg_hnsw_tri_level0_time_us,avg_hnsw_finger_level0_time_us,avg_pctree_lookup_time_us,avg_mtree_lookup_time_us,avg_vptree_lookup_time_us,avg_kmeans_tree_lookup_time_us
PCTree -> TRI Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9806299945,168.026012,2.104710233,0.0001566667676,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
PCTree -> FINGER Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8332166625,155.0753745,2.280478561,0.1475699988,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> HNSW,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9809099946,184.7842685,1.913832112,-0.0001233332872,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> TRI,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9809099946,163.5906789,2.161773943,-0.0001233332872,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> FINGER,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8333233292,149.6168282,2.363678412,0.1474633321,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> HNSW Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9807266612,166.2485565,2.127212857,6.000008583e-05,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> TRI Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9807266612,156.9274732,2.253563762,6.000008583e-05,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
VPTree -> FINGER Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8324599958,146.0628707,2.421190719,0.1483266655,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> HNSW,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9807966613,170.055871,2.079587519,-9.999984503e-06,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> TRI,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9807966613,159.8171242,2.21281711,-9.999984503e-06,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> FINGER,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.833463329,143.0539114,2.472117424,0.1473233323,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> HNSW Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9808199946,161.7766073,2.186014856,-3.333329558e-05,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> TRI Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9808199946,156.6487504,2.257573495,-3.333329558e-05,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
KMeansTree -> FINGER Multi,1000000,128,30,130,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8345366625,142.4611221,2.482404053,0.1462499988,331.0784813,5.9274139,5.4434261,4.4508587,1.7200727,0.2952988,203.8403535,167.2614165,5.4383841,8.8367652,4.7414115,8.7080321
Normal HNSW,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832066616,375.5198752,1,0,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
HNSW -> TRI,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832066616,234.1223027,1.60394747,0,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
HNSW + FINGER,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8456133286,186.0206907,2.018699499,0.137593333,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> HNSW,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9831766616,168.1791998,2.232855642,3.000000119e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> TRI,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9831766616,158.8980743,2.36327518,3.000000119e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> FINGER,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8433433286,162.1129462,2.316408924,0.139863333,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> HNSW Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832133282,150.6108841,2.493311672,-6.666624546e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> TRI Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832133282,151.5458728,2.47792875,-6.666624546e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
MTree -> FINGER Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8435233287,152.6406269,2.460156793,0.1396833329,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> HNSW,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832033282,175.1051688,2.144539066,3.333365917e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> TRI,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832033282,177.67297,2.113545325,3.333365917e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> FINGER,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8457699955,168.1140771,2.233720588,0.1374366661,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> HNSW Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9831333282,186.9837349,2.008302355,7.333342433e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> TRI Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9831333282,176.3505174,2.129394803,7.333342433e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
PCTree -> FINGER Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.845396662,164.4033942,2.284136997,0.1378099995,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> HNSW,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832099949,192.081951,1.954998235,-3.333306313e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> TRI,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832099949,173.8156234,2.160449492,-3.333306313e-06,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> FINGER,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8459133286,160.2285153,2.343651968,0.137293333,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> HNSW Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9830666615,175.5824632,2.138709461,0.0001400000632,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> TRI Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9830666615,167.4094117,2.243122841,0.0001400000632,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
VPTree -> FINGER Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8445699951,156.8004558,2.394890202,0.1386366664,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> HNSW,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832333282,180.520382,2.080207626,-2.666658759e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> TRI,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832333282,171.4134965,2.190725251,-2.666658759e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> FINGER,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8458599953,154.1480091,2.436099418,0.1373466663,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> HNSW Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832333282,172.435889,2.177736186,-2.666661739e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> TRI Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9832333282,166.748087,2.25201909,-2.666661739e-05,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
KMeansTree -> FINGER Multi,1000000,128,30,140,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8465966619,152.6636906,2.459785125,0.1366099997,352.6170331,5.913843,5.434115,4.4492702,1.7314815,0.3016681,222.3030961,180.0190858,5.4184866,8.828722,4.7728271,8.692911
Normal HNSW,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852899952,397.4600513,1,0,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
HNSW -> TRI,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852899952,251.027413,1.583333257,0,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
HNSW + FINGER,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8568099949,198.678333,2.000520365,0.1284800003,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> HNSW,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852199952,178.5116552,2.226521573,7.000002265e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> TRI,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852199952,169.774347,2.341107819,7.000002265e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> FINGER,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8549133283,173.5702646,2.289908656,0.1303766669,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> HNSW Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852333285,160.893557,2.470329196,5.666672587e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> TRI Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852333285,162.1021687,2.451910758,5.666672587e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
MTree -> FINGER Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8545433283,163.3423704,2.433294254,0.1307466669,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> HNSW,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852199951,188.7210548,2.106071587,7.000006437e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> TRI,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852199951,191.7705879,2.072580867,7.000006437e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> FINGER,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8566966615,179.931706,2.208949496,0.1285933336,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> HNSW Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852266618,199.2581007,1.994699588,6.33333385e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> TRI Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852266618,186.2020738,2.134562968,6.33333385e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
PCTree -> FINGER Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8567399947,173.1606295,2.295325747,0.1285500005,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> HNSW,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9853333285,201.4131107,1.973357394,-4.333331585e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> TRI,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9853333285,184.9227159,2.149330597,-4.333331585e-05,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> FINGER,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.8570999948,169.6857022,2.342330828,0.1281900004,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> HNSW Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9851899951,186.8126855,2.127585984,0.0001000000536,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> TRI Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9851899951,179.1550048,2.218526084,0.0001000000536,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
VPTree -> FINGER Multi,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.855933328,166.8841987,2.381651794,0.1293566672,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
KMeansTree -> HNSW,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852966618,192.9826059,2.059564122,-6.666600704e-06,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
KMeansTree -> TRI,1000000,128,30,150,10000,16,200,64,16,8,4,3,5,3,3,4,3,6,7,8,14,10,442.0321834,64.23399803,6.211438103,3.186848673,44.66949806,16.53692738,2.376900224,0.9852966618,183.1497735,2.170136734,-6.666600704e-06,374.2327223,5.9079582,5.4288433,4.4648882,1.7483624,0.3129144,239.0980484,192.578604,5.4538857,8.922143,4.8060996,8.6984933
